image_name,part_0_x,part_0_y,part_1_x,part_1_y,part_2_x,part_2_y,part_3_x,part_3_y,part_4_x,part_4_y,part_5_x,part_5_y,part_6_x,part_6_y,part_7_x,part_7_y,part_8_x,part_8_y,part_9_x,part_9_y,part_10_x,part_10_y,part_11_x,part_11_y,part_12_x,part_12_y,part_13_x,part_13_y,part_14_x,part_14_y,part_15_x,part_15_y,part_16_x,part_16_y,part_17_x,part_17_y,part_18_x,part_18_y,part_19_x,part_19_y,part_20_x,part_20_y,part_21_x,part_21_y,part_22_x,part_22_y,part_23_x,part_23_y,part_24_x,part_24_y,part_25_x,part_25_y,part_26_x,part_26_y,part_27_x,part_27_y,part_28_x,part_28_y,part_29_x,part_29_y,part_30_x,part_30_y,part_31_x,part_31_y,part_32_x,part_32_y,part_33_x,part_33_y,part_34_x,part_34_y,part_35_x,part_35_y,part_36_x,part_36_y,part_37_x,part_37_y,part_38_x,part_38_y,part_39_x,part_39_y,part_40_x,part_40_y,part_41_x,part_41_y,part_42_x,part_42_y,part_43_x,part_43_y,part_44_x,part_44_y,part_45_x,part_45_y,part_46_x,part_46_y,part_47_x,part_47_y,part_48_x,part_48_y,part_49_x,part_49_y,part_50_x,part_50_y,part_51_x,part_51_y,part_52_x,part_52_y,part_53_x,part_53_y,part_54_x,part_54_y,part_55_x,part_55_y,part_56_x,part_56_y,part_57_x,part_57_y,part_58_x,part_58_y,part_59_x,part_59_y,part_60_x,part_60_y,part_61_x,part_61_y,part_62_x,part_62_y,part_63_x,part_63_y,part_64_x,part_64_y,part_65_x,part_65_y,part_66_x,part_66_y,part_67_x,part_67_y
./faces_resize/Actor-Charlie-Veitch-without-make-up.jpg,1,33,3,45,5,56,8,67,12,77,19,86,27,93,37,98,49,99,61,98,70,92,78,85,85,75,88,65,90,53,92,41,92,29,7,30,13,26,21,25,28,25,37,27,56,25,64,22,72,20,80,21,87,25,46,35,47,44,47,52,47,61,39,65,43,67,48,68,52,66,56,64,19,35,24,32,30,32,35,36,30,37,24,38,60,34,64,30,70,29,75,32,71,35,65,35,33,80,39,79,44,77,48,78,52,77,57,77,64,78,58,82,53,84,49,85,44,85,39,83,35,80,44,79,48,80,52,79,62,79,53,80,48,80,44,80
./faces_resize/actor-headshot-photography-20091117-348.jpg,12,42,13,50,14,58,14,67,16,75,21,82,28,87,36,91,45,92,54,92,62,89,69,85,74,79,76,71,77,63,79,55,81,47,19,33,24,28,30,27,36,27,43,29,55,31,61,30,67,31,73,33,76,38,49,37,49,42,48,48,48,54,41,58,44,59,47,60,50,59,53,59,27,38,30,35,35,35,38,39,34,39,30,39,57,40,61,38,66,38,69,41,65,42,61,41,34,69,38,67,43,66,46,67,50,66,54,68,58,70,54,72,50,72,46,72,42,72,38,71,36,69,42,69,46,69,50,69,56,70,50,69,46,69,43,69
./faces_resize/afdf.jpg,-1,33,-1,45,0,56,2,66,7,76,13,85,23,91,33,96,46,96,59,95,69,90,77,83,84,75,88,64,90,54,92,43,92,32,6,19,12,15,20,15,28,16,35,20,56,20,63,17,70,17,77,17,83,19,46,30,46,37,46,44,46,52,36,58,41,59,46,60,50,59,54,58,15,31,20,28,26,28,32,32,26,33,20,33,59,32,65,28,71,28,76,31,71,33,65,33,30,75,35,71,41,68,45,69,49,68,56,71,61,75,56,80,50,83,46,83,41,83,35,81,32,75,42,73,45,73,50,73,59,75,50,76,45,76,42,76
./faces_resize/Alex-Short-Actor-Headshot-Steve-Lawton-Photography.jpg,13,37,14,46,16,55,18,63,20,71,25,78,32,84,39,88,48,89,57,88,64,83,71,78,76,71,78,63,80,54,82,45,83,36,19,34,24,31,31,31,37,32,42,34,53,34,59,32,65,31,72,32,77,35,48,38,48,44,48,50,48,57,41,59,45,60,48,61,51,60,54,59,27,38,30,35,35,36,38,39,34,39,30,39,57,39,61,36,65,36,69,38,65,39,61,39,34,68,40,67,44,66,48,67,51,66,55,67,60,69,55,71,51,72,47,72,44,72,39,71,36,69,44,69,48,69,51,69,58,69,51,68,48,69,44,69
./faces_resize/b5676e08e93d23c0f5bb3c6ac9f3006e--blonde-male-models-blonde-guys.jpg,12,41,13,50,15,58,16,66,18,75,23,83,29,89,37,94,46,95,56,94,64,89,70,82,75,75,77,66,77,57,79,49,79,40,17,36,21,32,28,31,34,31,41,33,50,33,57,30,63,29,70,30,74,34,45,40,46,46,46,52,46,58,40,63,43,63,46,64,49,63,52,62,24,41,28,39,32,39,37,41,32,42,28,43,54,41,58,38,63,38,67,40,63,42,58,42,34,75,38,73,42,72,46,73,49,71,54,72,58,74,54,77,50,79,46,79,43,79,38,78,36,75,42,75,46,75,50,74,56,75,50,74,46,75,43,75
./faces_resize/bc6dd84ab48f40e09f5b4f0409c5471c--female-model-face-faces-female.jpg,2,31,2,43,4,56,7,67,12,78,18,88,26,95,37,99,49,100,61,100,73,96,81,88,89,78,94,67,97,55,98,43,98,30,4,23,12,19,21,20,30,23,39,27,59,27,68,22,78,19,88,19,96,23,49,37,49,47,49,56,49,66,39,69,44,71,49,73,54,71,59,70,15,34,21,30,29,31,35,37,27,39,19,38,64,38,70,32,78,31,85,34,80,39,71,39,28,82,35,80,43,78,48,80,53,78,61,81,69,84,61,90,54,93,48,94,43,93,35,90,32,83,43,83,48,84,53,83,65,84,53,85,48,86,43,85
./faces_resize/beauty-headshot-ashley-20110927-1.jpg,18,38,19,46,20,54,22,61,25,69,30,75,35,81,41,85,48,87,55,85,61,80,67,74,72,67,75,60,76,52,78,43,78,35,22,32,26,29,31,29,36,31,41,33,52,33,57,30,63,28,68,28,73,31,47,39,47,44,48,50,48,55,43,58,45,59,48,60,50,59,53,58,27,39,31,37,35,37,39,40,35,41,30,41,56,40,59,37,64,36,67,38,64,40,60,40,38,69,41,67,45,66,48,66,51,66,54,67,58,70,54,73,50,74,48,75,45,74,41,73,40,69,45,69,48,69,51,69,56,70,50,69,48,69,45,69
./faces_resize/big-picture-id-photo-2017-06-20-02.jpg,15,42,16,51,18,59,20,67,22,75,27,82,33,88,40,93,48,94,56,93,63,88,69,82,73,74,75,66,76,58,78,50,79,41,18,35,22,30,28,29,35,29,42,31,51,31,57,29,64,28,71,29,75,34,47,37,47,43,47,49,47,55,41,59,44,60,47,61,50,60,53,59,26,39,29,36,34,36,38,39,33,41,29,41,56,39,59,36,64,36,68,38,65,40,60,40,35,73,40,71,44,70,47,71,50,70,54,71,59,73,54,76,50,77,47,77,44,77,40,75,38,73,44,72,47,73,50,73,57,73,50,73,47,73,44,73
./faces_resize/c17c3d08c03f935cc260278b6c4a9651.jpg,3,29,4,41,5,53,7,64,11,76,17,86,26,93,37,97,49,97,62,97,73,94,83,88,90,79,94,69,96,57,98,46,98,34,9,26,16,21,25,20,34,21,43,25,63,26,72,23,80,22,89,23,95,28,53,35,52,45,52,56,52,66,42,68,46,70,51,72,57,70,62,68,21,33,26,30,33,30,39,35,32,35,26,35,67,36,73,32,80,32,85,35,80,37,74,37,34,81,41,81,46,81,51,83,56,81,61,82,68,83,61,85,56,86,51,86,46,86,40,85,36,82,46,84,51,85,56,85,65,83,56,80,51,80,46,79
./faces_resize/Clement-Chabernaud.jpg,12,41,13,50,14,58,16,67,18,75,22,83,29,89,37,94,47,95,57,93,64,88,70,82,74,74,75,66,77,58,78,50,79,41,18,36,23,32,29,30,36,30,43,31,52,31,58,30,65,30,71,31,75,36,47,37,48,42,48,48,48,53,42,59,44,60,48,60,51,60,54,59,26,39,29,36,34,36,38,39,34,40,29,40,56,39,60,36,64,36,68,39,64,40,60,40,36,72,40,69,44,67,47,69,50,68,55,69,59,73,55,75,50,76,47,76,44,76,40,75,38,72,44,71,47,71,50,71,57,72,50,72,47,72,44,72
./faces_resize/d918c72a179334007181ac887b794050.jpg,6,42,7,52,10,63,13,73,17,82,22,90,30,96,40,99,52,98,63,97,71,92,78,85,81,76,83,66,84,56,85,46,85,35,12,34,16,28,23,26,31,26,38,29,51,28,57,24,64,24,72,25,76,30,45,37,46,46,46,55,47,63,38,67,42,68,47,69,52,67,56,65,20,41,24,36,30,36,36,41,30,42,24,43,55,39,60,34,66,33,70,37,67,40,61,40,33,81,38,79,44,79,48,79,52,78,57,78,62,78,58,82,54,84,49,85,45,85,39,85,35,81,44,80,48,80,53,80,60,79,53,80,49,81,44,82
./faces_resize/david-hanson-addai-1-w1200.jpg,-2,35,0,47,4,59,6,71,11,81,17,90,27,98,40,102,52,103,65,101,77,96,85,88,92,78,95,67,96,53,96,40,96,27,3,30,10,24,19,23,28,24,38,27,53,25,62,21,71,18,81,17,89,20,46,34,47,44,48,53,49,63,38,68,44,69,50,70,56,68,61,65,15,37,20,34,27,33,33,37,27,39,20,39,62,34,68,30,75,29,82,31,76,34,69,35,31,87,37,84,44,81,49,82,54,80,61,81,68,82,62,85,56,87,50,88,45,89,38,90,34,87,44,86,50,86,55,85,65,83,55,81,50,82,45,83
./faces_resize/ddd.jpg,9,38,12,48,15,58,19,68,23,77,29,85,37,92,46,97,56,97,66,95,73,89,80,81,86,71,89,61,90,50,91,39,91,28,11,35,16,30,24,30,31,31,40,32,53,31,61,28,69,25,77,24,85,27,47,38,48,45,49,52,50,59,44,64,47,65,51,66,55,64,58,62,22,39,26,36,32,35,37,39,32,40,27,41,59,36,63,32,69,31,74,33,70,36,64,36,40,78,44,75,49,73,53,74,56,72,62,73,67,74,63,78,58,81,54,82,50,82,45,81,43,78,49,77,53,77,57,76,65,75,57,76,53,77,49,77
./faces_resize/deviant_id_by_ehsan_m-d718zr4.jpg,10,37,11,47,12,56,13,65,16,74,21,83,27,90,36,96,46,97,56,96,65,91,71,84,76,75,79,66,82,57,83,48,84,38,16,32,20,26,27,24,35,25,42,28,53,28,60,26,68,25,75,28,80,33,47,36,47,43,47,51,47,58,40,62,43,63,47,64,51,63,54,62,24,37,28,35,33,35,38,38,33,39,28,39,57,38,62,35,67,36,71,39,67,40,62,39,34,74,39,71,43,70,47,71,51,70,55,72,59,75,55,78,50,80,46,81,42,80,38,78,36,74,43,74,47,74,51,74,57,75,50,74,47,74,43,74
./faces_resize/df17fc18e0540711e9c46ef3276e4eed--women-models-img-models.jpg,8,35,8,46,10,56,12,67,16,76,22,85,29,92,37,97,47,98,57,97,66,93,72,86,78,77,82,68,84,58,86,48,86,37,12,25,18,21,26,22,34,24,41,27,55,27,63,24,70,23,78,23,84,27,48,35,47,43,47,51,46,59,38,63,42,64,46,66,50,64,54,63,19,34,24,32,30,32,35,37,29,37,23,37,59,37,65,33,71,33,76,35,71,38,65,38,31,78,36,74,42,72,46,73,50,72,56,74,61,78,56,85,51,87,46,87,41,87,35,84,33,78,41,78,46,78,50,77,58,78,50,79,46,79,42,79
./faces_resize/dreamstime_xs_73395750-300x267.jpg,4,32,6,43,9,53,12,64,16,74,21,83,29,90,38,96,48,97,59,96,68,91,75,83,81,73,84,63,87,52,90,42,91,31,12,27,18,23,25,23,31,25,38,28,55,28,61,24,68,22,75,22,82,25,47,36,47,43,47,50,47,57,41,62,44,63,47,64,51,63,54,62,20,36,24,34,30,34,35,38,29,39,24,38,59,37,64,34,70,33,75,35,70,37,64,38,33,74,38,72,43,71,47,72,51,71,56,72,62,74,56,79,51,81,47,82,43,81,38,79,35,75,43,75,47,75,51,75,59,75,51,75,47,76,43,75
./faces_resize/fda9d5d101b353b5e8a25d784db0e98b.jpg,13,41,14,50,14,59,15,68,17,77,21,85,28,91,36,96,48,97,60,96,70,93,78,87,84,80,87,71,89,62,90,53,92,43,20,34,24,30,31,28,37,29,44,30,53,30,61,28,69,28,76,30,81,35,48,37,48,43,47,48,47,53,42,60,45,61,48,61,51,61,54,60,28,41,31,38,36,38,41,40,36,42,31,42,59,40,63,38,68,39,72,41,68,43,63,42,36,74,40,70,45,68,48,68,52,68,57,70,62,75,57,77,52,78,48,78,44,77,40,76,38,74,45,72,48,72,52,72,60,74,52,73,48,73,44,72
./faces_resize/ff5c573d637572f507e1c8e671a44ce0--model-headshots-pageant-headshots.jpg,10,35,12,45,15,55,17,64,21,73,27,80,33,87,40,93,48,94,57,93,64,86,70,79,76,71,80,62,82,52,83,42,84,32,15,32,20,29,27,30,33,31,40,34,54,33,60,30,66,27,73,26,78,28,47,39,47,46,47,53,48,60,42,63,45,65,48,66,51,65,54,63,24,39,28,36,34,36,38,40,33,42,27,41,57,40,61,35,66,34,71,37,67,40,62,40,36,74,40,72,45,71,48,72,51,71,55,72,61,73,56,78,51,81,48,81,44,81,40,79,38,74,45,75,48,75,51,75,58,74,51,74,48,75,45,75
./faces_resize/Fred-Downham-Headshot-.jpg,8,41,9,51,12,59,15,68,20,75,26,81,35,86,43,90,52,90,61,88,67,82,73,75,78,67,79,58,79,48,79,39,78,30,13,36,18,32,24,31,31,31,37,33,49,31,55,28,61,25,67,24,72,27,44,38,45,44,46,50,47,56,42,61,45,62,48,62,51,61,54,59,21,40,25,38,30,38,34,40,30,42,26,42,53,37,57,34,62,33,66,34,63,37,58,37,37,74,41,71,46,69,49,70,52,68,57,69,62,70,58,74,54,76,50,77,47,77,42,77,39,74,46,72,49,72,52,71,60,71,53,71,50,72,47,72
./faces_resize/fullsize2.jpg,9,34,10,46,12,57,14,67,17,78,23,87,30,94,39,98,49,99,61,99,72,95,82,89,89,81,94,70,96,59,97,47,97,34,13,32,17,28,25,27,32,29,39,31,53,30,61,27,69,25,78,27,84,31,46,37,46,46,46,54,45,62,40,66,43,68,47,69,51,67,55,65,23,36,27,33,33,33,38,38,32,39,27,39,59,37,63,33,69,33,74,36,70,38,64,38,36,80,40,79,44,78,48,79,52,78,57,78,63,80,58,83,52,85,48,85,44,85,40,83,38,80,44,80,48,81,52,80,61,80,52,80,48,81,44,80
./faces_resize/good-actor-headshot.jpg,-2,33,-2,46,-1,59,1,71,4,82,11,92,19,99,30,103,43,104,55,103,65,99,72,92,78,84,82,73,85,63,87,51,87,40,8,26,15,21,24,19,33,21,42,25,57,27,65,24,73,23,81,25,86,31,49,38,49,46,49,54,49,63,37,68,42,70,48,71,53,70,57,68,18,36,23,33,29,34,34,39,28,40,22,40,60,41,65,36,72,36,76,39,72,42,66,42,26,84,34,82,42,80,47,82,51,80,57,82,63,84,57,90,51,92,46,92,41,92,33,90,29,85,41,86,46,86,51,86,60,85,51,84,47,85,41,85
./faces_resize/hairstyles-for-males-with-short-hair.jpg,8,32,9,44,11,55,13,66,16,77,23,86,31,93,40,98,51,99,61,97,70,92,77,84,82,75,84,65,86,55,87,44,87,34,14,31,20,28,26,27,33,28,41,31,57,30,63,27,70,26,76,26,81,30,49,37,49,44,49,52,49,59,41,63,45,64,49,65,53,64,57,62,23,36,28,34,33,34,37,36,32,37,27,38,59,37,63,33,68,33,73,36,69,37,64,37,33,75,39,75,45,74,49,75,53,74,58,75,64,75,59,80,54,82,49,82,45,82,39,80,35,76,45,77,49,77,53,77,62,75,53,77,49,78,45,77
./faces_resize/headshot-headshots-actor-headshots-actors-headshots-london-michael-wharley-5.jpg,6,34,5,45,6,57,8,68,11,79,17,88,24,94,35,98,48,98,60,96,70,91,79,84,86,75,89,64,90,51,90,40,89,28,12,25,18,22,24,23,30,25,36,28,56,28,62,24,68,20,75,19,81,21,47,37,47,45,47,53,47,61,37,66,42,68,47,69,52,67,57,65,19,38,23,35,29,35,33,38,28,40,23,40,59,37,64,34,70,33,75,35,71,38,65,39,31,83,37,81,42,79,47,80,51,79,57,81,63,83,57,81,52,82,47,82,42,82,37,82,34,83,42,84,47,85,52,84,60,83,51,74,47,75,42,74
./faces_resize/headshot-male-model-denver.jpg,3,41,3,53,5,65,6,77,10,87,17,95,26,100,37,103,49,103,61,102,73,99,82,94,89,86,92,76,94,64,96,53,96,41,9,30,15,25,24,24,33,25,41,28,57,28,66,26,74,24,83,24,89,29,49,37,49,45,48,52,48,60,40,68,44,69,49,70,53,69,57,67,19,39,25,35,31,35,37,39,31,41,24,41,62,39,67,35,74,35,79,38,74,40,68,40,29,84,36,81,43,79,49,80,54,79,61,81,68,84,61,88,54,89,48,90,43,89,36,88,32,84,43,83,49,84,54,83,65,85,53,83,48,83,43,83
./faces_resize/headshotsla.jpg,19,37,20,45,21,54,23,62,26,70,31,77,38,82,45,87,54,88,61,86,67,81,73,75,77,68,79,60,80,51,81,43,81,35,24,33,29,29,35,29,41,31,47,33,57,32,63,29,68,27,74,27,78,30,52,36,53,42,53,47,54,53,47,57,50,58,53,59,56,58,59,57,32,37,35,35,39,35,43,38,39,38,35,38,60,37,63,34,68,33,71,35,68,37,64,37,41,68,46,67,50,66,53,66,56,66,60,67,63,68,60,71,56,73,53,73,50,73,46,71,43,69,50,68,53,69,56,68,61,68,56,69,53,69,50,69
./faces_resize/Ian+Somerhalder-264_Web_Web_2.jpg,15,43,16,52,17,60,19,69,21,78,25,86,32,92,40,96,50,97,60,96,68,91,75,85,79,77,80,68,81,59,82,51,82,42,20,33,25,30,31,30,37,30,43,32,53,32,59,30,65,29,71,29,76,32,47,37,47,42,47,48,47,54,42,59,45,60,48,61,51,60,54,59,28,39,31,37,35,37,39,39,35,40,31,40,57,38,60,36,64,37,68,39,64,40,60,39,37,75,41,72,45,70,49,71,52,70,57,71,61,74,57,76,52,78,49,79,45,78,41,77,38,75,45,73,49,73,52,73,58,74,52,73,49,74,45,74
./faces_resize/images (1).jpg,3,35,3,46,5,58,7,69,11,79,17,88,26,95,37,99,48,100,59,98,67,93,74,86,80,76,83,66,84,55,85,44,85,33,11,29,16,24,24,23,31,24,39,26,53,26,60,23,67,21,74,22,79,27,47,35,47,41,48,47,48,53,39,60,43,61,48,61,52,60,57,59,19,37,24,33,30,33,35,38,30,39,23,39,57,37,61,32,67,32,72,35,68,38,62,38,32,76,38,72,45,69,49,70,53,68,59,70,64,74,59,80,54,83,49,84,44,84,38,82,34,76,44,75,49,75,53,74,61,74,53,75,49,76,44,76
./faces_resize/images (10).jpg,10,41,11,51,12,61,14,71,17,80,22,88,30,93,39,96,49,97,58,97,68,94,75,88,81,80,84,71,86,61,87,51,88,40,17,36,22,32,28,30,35,30,42,32,55,32,62,30,69,30,76,31,81,36,48,38,48,44,48,50,48,57,42,62,45,63,49,63,52,63,55,62,26,40,30,37,35,37,39,40,34,41,29,41,59,40,63,36,68,36,72,39,68,41,63,41,35,77,40,75,45,73,49,74,52,73,57,75,62,77,57,80,52,82,49,82,45,82,40,80,37,77,45,76,49,77,52,77,60,77,52,77,49,77,45,77
./faces_resize/images (11).jpg,19,39,20,47,21,55,23,63,26,70,30,77,36,83,42,88,49,88,57,86,63,80,69,74,73,67,75,60,77,52,78,44,78,36,23,37,26,33,31,31,37,31,43,32,53,31,58,30,64,29,69,31,73,34,48,37,48,43,48,48,48,54,41,58,44,58,47,59,51,58,54,57,30,39,33,37,37,37,40,39,36,40,33,40,56,38,60,36,63,36,66,37,64,39,60,39,35,68,40,67,44,66,47,66,51,65,55,66,60,67,56,70,51,72,48,72,44,72,40,71,38,69,44,68,48,69,51,68,58,67,51,68,48,69,44,68
./faces_resize/images (12).jpg,0,32,0,45,0,57,1,69,5,80,11,89,20,95,31,98,42,99,54,99,64,95,74,90,80,82,84,71,86,60,87,48,88,36,11,29,17,25,26,25,35,27,43,30,55,31,62,28,70,27,77,27,82,32,48,37,48,47,47,56,46,65,37,68,41,70,46,71,50,71,55,69,20,36,25,34,31,34,36,38,30,38,25,38,58,38,63,35,69,35,73,38,69,39,63,39,29,81,35,81,41,81,45,82,50,81,55,82,61,82,55,85,49,87,45,87,40,87,34,85,31,81,41,82,45,83,50,83,59,83,49,83,45,83,40,82
./faces_resize/images (13).jpg,11,40,11,48,12,57,13,66,16,74,22,80,29,85,37,89,46,90,55,89,63,85,71,80,76,74,78,65,79,56,80,48,81,39,17,33,21,28,27,27,34,28,41,31,52,31,58,28,64,27,70,27,75,32,47,36,47,41,47,46,47,52,41,57,44,58,47,58,50,57,53,56,25,38,28,35,33,35,37,38,33,39,28,39,56,38,59,34,64,34,67,37,64,38,60,39,35,69,40,66,44,65,47,66,50,65,54,67,59,69,54,71,50,71,47,71,43,71,39,70,37,69,44,68,47,69,50,68,57,69,50,68,47,68,44,68
./faces_resize/images (14).jpg,16,40,16,49,17,57,19,65,22,73,26,80,32,86,38,90,46,91,54,90,62,87,70,82,75,75,79,67,81,58,82,48,83,39,20,31,24,27,30,26,36,27,42,30,51,29,58,27,65,25,72,27,76,32,47,35,47,41,46,46,46,52,40,58,43,59,46,60,50,59,53,58,27,37,31,35,35,35,40,38,35,39,30,39,55,38,59,35,64,35,68,38,64,39,59,39,34,69,38,67,42,66,46,67,50,66,55,68,60,69,55,73,50,75,46,75,42,75,38,72,36,69,42,69,46,70,50,69,57,70,50,69,46,70,43,69
./faces_resize/images (15).jpg,12,38,13,47,14,55,16,64,18,73,22,80,29,87,37,91,46,92,55,91,63,87,70,82,75,74,77,65,79,57,80,48,81,39,20,36,24,33,30,32,36,32,42,34,52,33,58,32,64,31,70,32,74,36,47,38,47,44,47,50,46,56,40,59,43,60,46,61,50,60,53,59,26,39,30,37,34,37,38,39,34,39,30,39,56,39,60,37,64,37,67,38,64,39,60,39,34,71,38,68,43,67,47,68,51,67,55,68,60,70,55,73,51,74,47,75,43,74,38,73,36,71,43,70,47,70,51,70,58,70,51,70,47,71,43,70
./faces_resize/images (16).jpg,15,35,16,45,17,54,19,63,21,72,26,80,32,87,39,93,48,94,57,93,65,87,71,80,76,72,79,62,80,53,81,43,81,33,19,37,23,33,29,32,35,33,42,35,53,33,59,31,65,30,72,31,76,35,47,41,47,48,47,55,47,63,41,64,44,65,48,66,51,65,54,63,27,41,30,39,35,39,38,41,34,42,30,42,56,41,60,39,65,38,68,40,65,41,61,42,36,73,40,73,44,73,48,74,51,73,55,73,60,73,56,76,51,78,48,78,44,78,40,77,38,74,44,75,48,75,51,75,58,73,51,74,48,75,44,74
./faces_resize/images (17).jpg,12,36,12,46,14,55,15,64,18,73,23,80,30,86,37,91,44,92,52,91,58,87,65,81,70,74,73,66,75,58,77,48,77,40,18,34,23,31,29,31,35,32,41,34,51,35,57,34,63,33,69,33,73,37,46,39,46,46,46,52,46,58,39,60,42,62,46,63,49,62,52,61,25,37,29,36,33,36,37,39,33,39,28,39,54,40,58,37,62,37,66,39,62,40,58,40,35,70,38,68,42,68,45,69,48,68,52,69,55,71,52,73,48,74,45,74,42,74,38,72,36,70,42,70,45,70,48,70,53,71,48,70,45,71,42,70
./faces_resize/images (18).jpg,20,36,21,44,22,51,24,59,26,66,30,73,34,79,41,83,48,85,55,83,63,79,69,73,74,66,76,59,77,51,79,42,79,34,23,30,27,27,32,27,37,29,41,31,53,31,58,28,63,26,68,26,73,28,47,35,47,41,47,46,47,51,43,55,45,56,48,56,50,55,53,55,30,36,33,34,37,34,40,36,36,37,33,37,56,36,59,33,63,33,66,35,64,37,60,37,37,67,41,64,45,62,48,63,51,62,55,64,59,66,55,68,51,70,48,70,45,70,41,69,39,67,45,65,48,65,51,65,57,67,51,65,48,66,45,65
./faces_resize/images (19).jpg,8,37,8,47,11,57,13,67,16,76,21,84,29,91,38,96,49,97,60,95,69,91,77,84,83,76,86,66,88,55,89,45,88,34,13,31,18,27,24,27,30,29,37,32,53,30,59,26,66,24,73,23,79,26,45,38,45,45,45,52,46,60,39,64,43,65,47,65,50,64,54,62,21,40,25,37,31,37,35,40,31,42,25,42,56,38,61,35,66,34,71,36,67,39,62,39,33,75,38,73,43,72,47,73,51,71,57,72,63,73,58,77,53,79,48,80,44,80,39,79,35,76,43,75,47,76,52,75,61,73,52,74,48,75,44,75
./faces_resize/images (2).jpg,14,38,15,46,16,55,18,63,20,71,25,79,31,84,39,89,48,90,57,89,64,84,70,78,74,70,76,62,78,53,79,45,80,36,21,33,25,30,31,29,36,30,42,32,54,32,59,29,65,28,70,28,75,31,48,39,48,45,48,51,49,56,42,61,45,62,48,63,51,62,54,61,27,40,31,38,35,38,39,42,35,43,30,42,56,41,60,37,64,36,68,39,65,41,60,41,35,71,40,69,45,68,48,68,51,67,55,69,60,70,55,74,51,75,48,76,45,76,40,74,37,71,45,71,48,71,51,71,58,71,51,71,48,72,45,71
./faces_resize/images (20).jpg,14,33,14,42,15,51,16,60,19,69,24,77,30,85,37,91,46,93,55,91,62,85,69,78,74,70,77,62,78,52,80,44,80,35,20,29,24,25,31,26,37,28,43,31,52,31,58,28,64,26,70,26,74,29,47,35,47,40,47,46,47,52,40,56,43,57,47,59,50,58,53,56,27,35,31,33,35,33,39,35,35,37,30,37,55,36,59,34,63,34,66,36,63,38,59,37,35,67,39,66,44,65,47,66,50,65,54,66,58,68,54,71,50,73,46,73,43,73,39,71,37,68,43,68,47,69,50,68,56,68,50,68,47,68,43,68
./faces_resize/images (21).jpg,7,44,9,54,11,63,13,73,16,82,22,89,30,94,40,97,52,96,63,96,72,93,80,87,86,78,88,69,89,58,90,48,91,37,14,34,18,30,24,27,31,27,38,29,54,28,61,25,68,24,75,25,81,29,46,36,46,42,46,48,46,54,39,61,43,62,48,63,52,62,56,60,23,39,27,36,33,35,37,39,32,40,27,40,58,37,62,32,68,32,73,35,68,37,63,37,33,78,38,75,43,73,48,74,52,72,59,74,66,76,59,79,53,80,49,80,44,80,38,80,35,78,44,76,48,76,52,76,63,76,52,76,48,76,44,76
./faces_resize/images (22).jpg,10,40,11,50,12,59,14,69,17,78,21,86,28,92,36,96,46,97,57,96,65,92,71,86,75,78,78,68,79,59,81,50,82,40,17,31,22,27,29,27,36,28,42,31,55,30,61,28,67,28,73,29,78,32,49,38,49,45,49,52,49,59,41,62,44,64,48,65,52,64,55,63,25,38,29,35,34,35,38,39,33,40,28,40,57,40,61,36,66,36,70,39,66,41,61,41,31,74,37,72,43,72,47,72,51,72,57,73,61,75,57,81,52,83,47,84,43,83,37,81,33,75,43,74,47,74,51,74,59,75,51,78,47,79,43,78
./faces_resize/images (23).jpg,9,42,10,51,11,61,13,70,16,79,21,86,29,92,37,96,47,97,58,96,66,92,74,86,79,79,82,70,83,60,85,51,86,42,17,36,20,31,27,28,33,28,40,30,53,29,60,28,68,28,74,30,78,35,46,37,46,43,45,48,45,55,39,59,42,60,46,61,50,60,54,59,24,40,28,37,33,36,38,39,33,40,28,40,57,38,61,36,66,36,70,39,66,40,61,39,34,72,38,70,43,68,47,69,51,68,56,69,62,71,56,73,52,74,47,75,43,75,38,74,36,72,43,71,47,71,51,70,59,71,51,71,47,72,43,71
./faces_resize/images (24).jpg,8,39,8,49,8,59,9,70,11,79,15,88,23,94,33,97,44,99,56,99,67,95,76,90,82,82,85,73,87,62,88,52,88,42,14,33,19,28,26,26,33,27,40,30,55,31,62,28,70,27,77,30,81,36,48,36,47,43,47,49,47,55,39,61,43,62,46,63,51,63,54,62,23,37,27,35,32,35,37,38,32,39,27,39,59,39,64,36,69,36,73,39,69,41,64,41,29,75,35,73,41,72,46,73,50,73,56,75,62,78,56,81,50,82,45,81,40,81,34,79,31,76,41,76,46,77,50,77,59,78,50,77,45,77,41,76
./faces_resize/images (25).jpg,19,38,20,45,21,52,22,59,24,66,28,72,32,77,38,81,45,82,52,81,58,77,62,72,66,66,67,60,68,53,70,46,71,39,23,32,26,29,31,29,36,30,41,32,50,33,54,31,59,31,64,31,68,33,45,37,46,41,46,44,46,49,41,53,43,53,46,54,48,53,51,52,29,37,32,35,35,36,38,38,35,39,31,39,52,38,55,36,59,36,62,38,59,39,55,39,35,63,39,61,43,60,46,61,49,60,52,61,56,63,53,66,49,68,46,68,43,68,39,67,37,63,43,63,46,64,49,63,54,63,49,64,46,64,43,64
